"SID","Total.Score","View.Count","pwritten","time"
919951839,102.75,2,0.64375,4
919918429,133.5,0,0.741666666666667,4
919986082,135.25,1,0.79375,4
918014638,123,0,0.766666666666667,4
920656013,133.5,1,0.720833333333333,4
920751552,136.25,2,0.7875,4
919396119,121.25,1,0.7125,4
918550338,107,1,0.641666666666667,4
920654028,142.75,2,0.816666666666667,4
919200742,127,1,0.666666666666667,4
920693704,131.75,0,0.73125,4
921187471,118,0,0.675,4
919796366,91,0,0.5,4
918306281,127.75,0,0.7,4
919296484,134.25,0,0.74375,4
919625589,72.5,1,0.354166666666667,4
916556606,117.5,0,0.654166666666667,4
918193355,81,0,0.4875,4
921034838,139.25,1,0.760416666666667,4
919356890,144,4,0.833333333333333,4
919787061,142.5,1,0.770833333333333,4
919705946,138.25,1,0.79375,4
921029953,120.5,0,0.604166666666667,4
920646094,144.75,2,0.833333333333333,4
919596375,119,1,0.7,4
918131003,135.5,4,0.779166666666667,4
919348167,140.25,2,0.829166666666667,4
918444761,102.5,0,0.629166666666667,4
919661873,126.5,0,0.704166666666667,4
918193928,134,0,0.725,4
916063005,111.5,0,0.570833333333333,4
919496336,73.25,1,0.404166666666667,4
920435894,131.25,7,0.735416666666667,4
917420294,103.25,3,0.570833333333333,4
920035003,128.25,1,0.69375,4
919415469,108.5,0,0.6625,4
918318790,121,0,0.65,4
919337563,116.75,0,0.641666666666667,4
917069862,120,0,0.7,4
918326724,120,0,0.708333333333333,4
921361129,140.5,4,0.804166666666667,4
918054805,125,0,0.666666666666667,4
920829963,110.5,0,0.604166666666667,4
921177261,146,1,0.833333333333333,4
919246418,146,1,0.816666666666667,4
917362242,133,1,0.75,4
920858390,125.75,1,0.73125,4
919180464,135,1,0.741666666666667,4
920780219,108.5,1,0.6375,4
918805805,102,0,0.541666666666667,4
918523200,100,0,0.6,4
918090131,92,0,0.525,4
918888411,132.75,1,0.725,4
917441354,93,0,0.583333333333333,4
919332652,123,1,0.65,4
918319773,131.75,3,0.68125,4
920901289,139.75,0,0.797916666666667,4
920436534,145.25,1,0.827083333333333,4
916855734,144,1,0.8,4
919938865,125,3,0.725,4
918147097,125.25,0,0.689583333333333,4
919211304,146,1,0.833333333333333,4
920766615,145,1,0.825,4
919716391,140.25,1,0.802083333333333,4
919278033,118.75,0,0.633333333333333,4
918281005,143,1,0.791666666666667,4
918841791,113.75,1,0.614583333333333,4
920512814,115,7,0.641666666666667,4
920003983,102,1,0.55,4
918817275,131,0,0.7,4
919976364,128.75,0,0.764583333333333,4
920984293,111.5,0,0.620833333333333,4
921392813,144,3,0.816666666666667,4
920978924,142,0,0.783333333333333,4
920896983,133.5,0,0.7625,4
920775172,137.75,2,0.8,4
918187756,129.25,0,0.735416666666667,4
919757415,137,0,0.75,4
920661066,147.75,1,0.833333333333333,4
918460949,141.5,0,0.820833333333333,4
918530662,135.5,1,0.775,4
919812237,133.5,0,0.745833333333333,4
919349551,138.25,1,0.745833333333333,4
919791426,138,0,0.825,4
920661600,131,1,0.725,4
920049086,140.5,1,0.779166666666667,4
918772653,132,0,0.758333333333333,4
918769048,143,4,0.816666666666667,4
919609314,114,3,0.6,4
919794151,124.75,0,0.689583333333333,4
920665936,144.5,3,0.795833333333333,4
921220846,140.25,1,0.777083333333333,4
918570583,113.25,0,0.61875,4
920602818,131.25,3,0.74375,4
919926411,94.5,0,0.4625,4
918318295,140.75,2,0.833333333333333,4
919914232,112,1,0.641666666666667,4
921206611,127.25,2,0.685416666666667,4
919355121,145,0,0.8,4
920771613,111,0,0.65,4
919750807,147,0,0.816666666666667,4
919386022,124.5,1,0.645833333333333,4
919623138,113,1,0.625,4
919881239,106.5,1,0.541666666666667,4
919667178,136,1,0.775,4
920482533,111,3,0.575,4
916748430,131,0,0.758333333333333,4
920062843,141,1,0.783333333333333,4
919684805,141.5,0,0.829166666666667,4
920656424,141,1,0.8,4
920916630,128.5,3,0.7125,4
921180177,65,1,0.391666666666667,4
919173934,141,0,0.766666666666667,4
919385463,136,0,0.775,4
920179147,111.5,1,0.570833333333333,4
918682112,148.75,4,0.833333333333333,4
915836301,131,1,0.683333333333333,4
920489617,115.75,0,0.641666666666667,4
920486940,107.75,0,0.68125,4
921490977,139.5,1,0.816666666666667,4
918802303,95.5,0,0.5625,4
920029789,149,7,0.833333333333333,4
919542934,123.5,1,0.729166666666667,4
917337099,138.5,1,0.791666666666667,4
919528990,129.75,2,0.75625,4
917527498,131.5,0,0.820833333333333,4
919927643,141,0,0.829166666666667,4
918176974,142,2,0.833333333333333,4
920916669,143.5,1,0.825,4
919023259,127,2,0.75,4
919725418,98,0,0.529166666666667,4
916932291,143,0,0.816666666666667,4
919813414,111.5,2,0.5875,4
920077401,122,1,0.641666666666667,4
921125860,128.5,1,0.7125,4
920893656,132.5,0,0.7625,4
921205696,144,2,0.783333333333333,4
919410574,141,1,0.758333333333333,4
919664113,82,1,0.425,4
920140493,80.5,2,0.458333333333333,4
918525347,126,3,0.704166666666667,4
919295087,132,1,0.725,4
920758351,141.5,0,0.804166666666667,4
919194104,74,1,0.429166666666667,4
920958135,146.5,4,0.829166666666667,4
919452312,84,0,0.5,4
918638108,114.5,1,0.654166666666667,4
918533669,148,2,0.833333333333333,4
920477865,138,0,0.808333333333333,4
920641471,135,1,0.75,4
919770609,103.5,4,0.554166666666667,4
920649075,122,0,0.770833333333333,4
919380086,116.5,0,0.716666666666667,4
920914441,133,2,0.775,4
919987023,111,1,0.566666666666667,4
918328780,142.25,2,0.827083333333333,4
919802470,74.5,1,0.420833333333333,4
919809499,144.5,3,0.820833333333333,4
919578937,103,2,0.541666666666667,4
920502196,113.75,0,0.622916666666667,4
919903874,89.25,0,0.53125,4
918129510,110,0,0.6,4
920890235,141.5,1,0.766666666666667,4
920952225,96,3,0.504166666666667,4
920517110,109.5,1,0.6375,4
920617353,89.5,0,0.5375,4
921374682,148,1,0.833333333333333,4
921033127,57,2,0.266666666666667,4
919551925,118,1,0.65,4
920639205,123.5,3,0.683333333333333,4
919602285,122,6,0.741666666666667,4
920834961,138,1,0.766666666666667,4
918717799,99,0,0.525,4
921327419,128.5,2,0.7375,4
918275626,104,0,0.516666666666667,4
920758814,142,1,0.825,4
919692871,144.25,0,0.802083333333333,4
920031094,97,1,0.625,4
919874372,140,1,0.775,4
919245338,131.5,2,0.725,4
918634995,134.5,3,0.745833333333333,4
919793974,128,0,0.683333333333333,4
921066534,122,0,0.654166666666667,4
921205214,130.5,2,0.704166666666667,4
920112191,132,1,0.7625,4
919329539,141.75,6,0.814583333333333,4
920506710,143.5,1,0.833333333333333,4
921066877,137.5,1,0.791666666666667,4
919668999,78.75,0,0.377083333333333,4
921315269,145,1,0.791666666666667,4
919598360,123.5,0,0.683333333333333,4
919860519,110,2,0.625,4
919286449,101.75,0,0.560416666666667,4
920482850,143,2,0.8,4
921437600,92.5,2,0.508333333333333,4
919337291,95.5,3,0.554166666666667,4
918237525,127,1,0.7,4
919914818,104.5,0,0.529166666666667,4
921390556,125.5,0,0.745833333333333,4
918218890,121,0,0.658333333333333,4
919169883,148,1,0.833333333333333,4
918552103,133,0,0.8,4
918578190,112,2,0.679166666666667,4
918144472,132.5,0,0.716666666666667,4
919745236,82.5,1,0.4625,4
919246641,102.5,0,0.579166666666667,4
921326070,146.5,2,0.804166666666667,4
920577927,149,1,0.833333333333333,4
921165862,116,4,0.608333333333333,4
920041576,132.5,1,0.783333333333333,4
921345608,85,1,0.554166666666667,4
916473734,56.5,1,0.354166666666667,4
919380662,136,0,0.795833333333333,4
920734032,99.5,4,0.6,4
920566462,84,1,0.433333333333333,4
921241692,128,1,0.675,4
916561057,116.25,0,0.577083333333333,4
918845917,117.5,1,0.6625,4
919520846,137,4,0.779166666666667,4
918166353,136,2,0.725,4
919426270,128.5,2,0.725,4
920041136,137.25,1,0.764583333333333,4
920562767,129.5,2,0.695833333333333,4
918306715,146.5,2,0.825,4
920545603,110.25,4,0.58125,4
919359509,102,1,0.529166666666667,4
920727285,127.25,2,0.702083333333333,4
921138679,143,0,0.833333333333333,4
920447044,144.25,4,0.827083333333333,4
919715994,122.5,1,0.683333333333333,4
919330094,120.75,1,0.689583333333333,4
919340767,114,1,0.6125,4
920076059,93.5,3,0.5375,4
919971291,140.5,0,0.783333333333333,4
918770231,111.5,0,0.633333333333333,4
918767037,128.25,1,0.74375,4
918525525,129.75,1,0.727083333333333,4
919881417,88.5,0,0.433333333333333,4
920786200,86,0,0.441666666666667,4
921117454,120.5,0,0.654166666666667,4
919445141,99,2,0.495833333333333,4
918678702,114,0,0.6,4
917985726,136.5,1,0.729166666666667,4
920626001,123,2,0.691666666666667,4
921485830,111.25,0,0.564583333333333,4
921361527,134,0,0.758333333333333,4
918569552,144,3,0.816666666666667,4
919503889,137.5,2,0.754166666666667,4
921399311,97.5,0,0.516666666666667,4
920758212,132,5,0.733333333333333,4
920773417,113.75,0,0.610416666666667,4
920728572,144,3,0.816666666666667,4
920475469,145,0,0.833333333333333,4
918612056,137,0,0.791666666666667,4
918726780,138.75,1,0.814583333333333,4
919595813,119,2,0.716666666666667,4
919942877,128,0,0.691666666666667,4
920777060,146.5,8,0.820833333333333,4
920677034,111.25,0,0.597916666666667,4
921157935,89.75,0,0.489583333333333,4
920919569,85.5,3,0.4625,4
921049593,135.5,0,0.770833333333333,4
918203290,129,3,0.775,4
921314639,142,3,0.8,4
918166793,88,0,0.520833333333333,4
919739116,101.5,2,0.6125,4
920101885,99.5,1,0.5375,4
920053373,122.5,0,0.654166666666667,4
918333241,129,1,0.675,4
918803315,110.5,0,0.679166666666667,4
919335387,122,0,0.675,4
921185745,124.25,2,0.697916666666667,4
919176627,54.5,1,0.204166666666667,4
918436504,96.75,1,0.45625,4
920529409,141.5,3,0.804166666666667,4
920967469,104.75,0,0.514583333333333,4
920475430,133,10,0.733333333333333,4
920181258,134.5,0,0.795833333333333,4
921300973,83,0,0.429166666666667,4
921380320,135.5,2,0.779166666666667,4
919361571,71.5,3,0.429166666666667,4
920848753,141.5,2,0.7875,4
921316857,133.5,0,0.7375,4
920462197,129,0,0.745833333333333,4
920505782,139.75,6,0.777083333333333,4
919153488,148.5,2,0.820833333333333,4
918614520,143.5,2,0.804166666666667,4
919859520,111.5,1,0.6375,4
919699573,145,0,0.825,4
918722483,103.25,1,0.56875,4
917065921,96.5,3,0.5375,4
918752835,137,0,0.791666666666667,4
918479587,134,6,0.766666666666667,4
921269629,100.5,4,0.495833333333333,4
919223266,130,2,0.725,4
917029022,140,2,0.825,4
920085752,115,1,0.591666666666667,4
919530917,125,1,0.708333333333333,4
919151655,106.5,2,0.5875,4
918471718,134,2,0.754166666666667,4
919942880,134.5,0,0.783333333333333,4
920896103,114.5,0,0.670833333333333,4
919590436,136,6,0.741666666666667,4
919651809,107.25,0,0.639583333333333,4
918631383,96.5,2,0.5,4
919560149,103.5,0,0.654166666666667,4
920488993,58.5,0,0.229166666666667,4
919195459,142.5,2,0.833333333333333,4
920803785,138,0,0.816666666666667,4
919712256,105.25,0,0.522916666666667,4
918609661,118.5,0,0.641666666666667,4
919711558,146.25,4,0.81875,4
919254565,75,1,0.3125,4
918588300,97.5,0,0.479166666666667,4
921123901,126,6,0.708333333333333,4
920522338,127.5,4,0.720833333333333,4
920521889,134,0,0.7625,4
918509156,109,5,0.625,4
918126759,131,1,0.733333333333333,4
919330780,138.5,8,0.795833333333333,4
918216504,138,1,0.791666666666667,4
920544484,132.5,4,0.725,4
919141513,104.25,0,0.560416666666667,4
917288643,103,0,0.508333333333333,4
920076868,119.5,1,0.6625,4
