"question_id","Notation","version","student_id","anon_id","exam"
"OPDEF","OP2","D",918326724,544196,1
"OPDEF","OP2","D",919525951,305964,1
"OPDEF","OP2","D",919813414,782513,1
"OPDEF","OP2","D",919361571,960843,1
"OPDEF","OP2","C",920958135,512584,1
"OPDEF","OP3","C",920003983,853202,1
"OPDEF","OP3","B",918609661,907662,1
"OPDEF","OP3","A",919914232,574761,1
"OPDEF","OP3","B",918333429,593374,1
"OPDEF","OP3","C",919958874,614963,1
"OPDEF","OP3","C",919958874,614963,1
"OPDEF","OP3","D",917420294,142272,1
"OPDEF","OP3","A",919452312,450198,1
"OPDEF","OP3","C",918275626,407642,1
"OPDEF","OP3","A",919385463,74745,1
"OPDEF","OP3","D",919926411,655693,1
"OPDEF","OP3","A",919667178,176063,1
"OPDEF","OP3","A",919180464,861628,1
"OPDEF","OP3","A",919938865,549967,1
"OPDEF","OP4","A",916063005,751453,1
"OPDEF","OP4","A",917069862,118791,1
"OPDEF","OP4","A",918552365,59263,1
"OPDEF","OP4","A",920773417,819339,1
"OPDEF","OP4","A",919914232,574761,1
"OPDEF","OP4","A",919739116,427233,1
"OPDEF","OP4","A",920101885,891009,1
"OPDEF","OP4","A",919938865,549967,1
"OPDEF","OP4","A",919348167,148499,1
"OPDEF","OP4","A",920076868,480220,1
"OPDEF","OPD3","B",919565597,943584,1
"OPDEF","OPD3","B",918752987,968096,1
"OPDEF","OPD3","B",918752987,968096,1
"OPDEF","OPD3","C",919359509,958519,1
"OPDEF","OPD3","B",918612056,352635,1
"OPDEF","OPD3","B",921476739,626623,1
"OPDEF","OPD3","B",921476739,626623,1
"OPDEF","OPD3","D",918817275,689115,1
"OPDEF","OPD3","D",918817275,689115,1
"OPDEF","OPD3","B",919295087,907418,1
"OPDEF","OPD3","A",919881239,222033,1
"OPDEF","OPD3","C",919832301,836043,1
"OPDEF","OPD3","C",919832301,836043,1
"OPDEF","OPD3","D",920798641,305722,1
"OPDEF","OPD3","D",920798641,305722,1
"OPDEF","OPD3","C",920003983,853202,1
"OPDEF","OPD3","C",920003983,853202,1
"OPDEF","OPD3","B",918166667,288131,1
"OPDEF","OPD3","D",921438764,476109,1
"OPDEF","OPD3","D",918570583,165546,1
"OPDEF","OPD3","D",918570583,165546,1
"OPDEF","OPD3","C",920041136,796245,1
"OPDEF","OPD3","C",920041136,796245,1
"OPDEF","OPD3","D",919426270,927140,1
"OPDEF","OPD3","D",919426270,927140,1
"OPDEF","OPD3","C",919986590,548093,1
"OPDEF","OPD3","C",919986590,548093,1
"OPDEF","OPD3","D",918333241,94611,1
"OPDEF","OPD3","D",918333241,94611,1
"OPDEF","OPD3","C",921395182,226831,1
"OPDEF","OPD3","C",921395182,226831,1
"OPDEF","OPD3","B",919560149,453977,1
"OPDEF","OPD3","B",919560149,453977,1
"OPDEF","OPD3","A",920641471,478761,1
"OPDEF","OPD3","B",919651809,228847,1
"OPDEF","OPD3","B",919651809,228847,1
"OPDEF","OPD3","A",920758351,119737,1
"OPDEF","OPD3","A",918552365,59263,1
"OPDEF","OPD3","B",919794151,853351,1
"OPDEF","OPD3","C",920649075,871838,1
"OPDEF","OPD3","C",920649075,871838,1
"OPDEF","OPD3","C",920495805,748690,1
"OPDEF","OPD3","C",920495805,748690,1
"OPDEF","OPD3","D",919337563,359780,1
"OPDEF","OPD3","D",919337563,359780,1
"OPDEF","OPD3","C",921066534,444669,1
"OPDEF","OPD3","A",920073243,407458,1
"OPDEF","OPD3","C",919986082,34034,1
"OPDEF","OPD3","C",919986082,34034,1
"OPDEF","OPD3","A",919490633,720616,1
"OPDEF","OPD3","A",919490633,720616,1
"OPDEF","OPD3","A",918523200,639052,1
"OPDEF","OPD3","A",918523200,639052,1
"OPDEF","OPD3","A",921399311,248654,1
"OPDEF","OPD3","D",921034838,633939,1
"OPDEF","OPD3","D",921034838,633939,1
"OPDEF","OPD3","B",919194104,92678,1
"OPDEF","OPD3","B",919194104,92678,1
"OPDEF","OPD3","A",920773417,819339,1
"OPDEF","OPD3","B",920563892,700204,1
"OPDEF","OPD3","B",920563892,700204,1
"OPDEF","OPD3","A",920985043,528554,1
"OPDEF","OPD3","A",920985043,528554,1
"OPDEF","OPD3","D",918318790,288140,1
"OPDEF","OPD3","D",918318790,288140,1
"OPDEF","OPD3","A",919914232,574761,1
"OPDEF","OPD3","A",921300973,190808,1
"OPDEF","OPD3","D",919180192,428182,1
"OPDEF","OPD3","D",919180192,428182,1
"OPDEF","OPD3","C",919787061,590430,1
"OPDEF","OPD3","B",921000435,664495,1
"OPDEF","OPD3","B",921000435,664495,1
"OPDEF","OPD3","C",917362242,490479,1
"OPDEF","OPD3","C",917362242,490479,1
"OPDEF","OPD3","A",919739116,427233,1
"OPDEF","OPD3","C",920062843,33266,1
"OPDEF","OPD3","D",919176627,144505,1
"OPDEF","OPD3","D",919176627,144505,1
"OPDEF","OPD3","C",920521889,159092,1
"OPDEF","OPD3","C",920521889,159092,1
"OPDEF","OPD3","A",921058432,481746,1
"OPDEF","OPD3","A",921058432,481746,1
"OPDEF","OPD3","B",921437600,517410,1
"OPDEF","OPD3","B",921437600,517410,1
"OPDEF","OPD3","B",920829963,985120,1
"OPDEF","OPD3","A",916748430,648833,1
"OPDEF","OPD3","A",920077401,632601,1
"OPDEF","OPD3","A",918572947,884359,1
"OPDEF","OPD3","A",919214738,419144,1
"OPDEF","OPD3","C",919802470,956000,1
"OPDEF","OPD3","C",919802470,956000,1
"OPDEF","OPD3","B",918752835,721234,1
"OPDEF","OPD3","B",920626001,652675,1
"OPDEF","OPD3","B",920626001,652675,1
"OPDEF","OPD3","D",919332652,672211,1
"OPDEF","OPD3","D",919332652,672211,1
"OPDEF","OPD3","D",918525347,270914,1
"OPDEF","OPD3","D",918525347,270914,1
"OPDEF","OPD3","D",918106892,654402,1
"OPDEF","OPD3","D",918106892,654402,1
"OPDEF","OPD3","C",919958874,614963,1
"OPDEF","OPD3","C",919958874,614963,1
"OPDEF","OPD3","D",917420294,142272,1
"OPDEF","OPD3","D",917420294,142272,1
"OPDEF","OPD3","D",919495159,964201,1
"OPDEF","OPD3","A",919452312,450198,1
"OPDEF","OPD3","D",920896103,671226,1
"OPDEF","OPD3","D",920896103,671226,1
"OPDEF","OPD3","B",919809499,292843,1
"OPDEF","OPD3","A",921125860,235058,1
"OPDEF","OPD3","A",921125860,235058,1
"OPDEF","OPD3","D",919153488,696670,1
"OPDEF","OPD3","C",919734593,68946,1
"OPDEF","OPD3","C",919734593,68946,1
"OPDEF","OPD3","D",919596375,984483,1
"OPDEF","OPD3","D",919596375,984483,1
"OPDEF","OPD3","A",919948172,157930,1
"OPDEF","OPD3","A",919948172,157930,1
"OPDEF","OPD3","A",919948172,157930,1
"OPDEF","OPD3","B",919712256,133411,1
"OPDEF","OPD3","C",919705946,645756,1
"OPDEF","OPD3","C",919705946,645756,1
"OPDEF","OPD3","B",918802303,622456,1
"OPDEF","OPD3","B",918802303,622456,1
"OPDEF","OPD3","A",920914441,429624,1
"OPDEF","OPD3","D",921341534,799050,1
"OPDEF","OPD3","D",921341534,799050,1
"OPDEF","OPD3","D",919454996,903459,1
"OPDEF","OPD3","D",919454996,903459,1
"OPDEF","OPD3","D",919520846,448807,1
"OPDEF","OPD3","D",919520846,448807,1
"OPDEF","OPD3","D",920777060,287027,1
"OPDEF","OPD3","D",920777060,287027,1
"OPDEF","OPD3","B",919508059,365616,1
"OPDEF","OPD3","B",919508059,365616,1
"OPDEF","OPD3","C",920896983,558611,1
"OPDEF","OPD3","C",920896983,558611,1
"OPDEF","OPD3","C",920023549,505733,1
"OPDEF","OPD3","C",920023549,505733,1
"OPDEF","OPD3","A",918888411,22605,1
"OPDEF","OPD3","C",916873842,594464,1
"OPDEF","OPD3","A",921066877,657777,1
"OPDEF","OPD3","C",919578937,819181,1
"OPDEF","OPD3","C",919578937,819181,1
"OPDEF","OPD3","D",919609314,888191,1
"OPDEF","OPD3","D",919609314,888191,1
"OPDEF","OPD3","C",921157935,577775,1
"OPDEF","OPD3","C",921157935,577775,1
"OPDEF","OPD3","A",918614520,299411,1
"OPDEF","OPD3","B",921033127,642891,1
"OPDEF","OPD3","A",918402266,344244,1
"OPDEF","OPD3","A",920639205,341430,1
"OPDEF","OPD3","A",920639205,341430,1
"OPDEF","OPD3","D",919595813,92945,1
"OPDEF","OPD3","D",919595813,92945,1
"OPDEF","OPD3","D",920646094,713655,1
"OPDEF","OPD3","D",920646094,713655,1
"OPDEF","OPD3","A",920929339,46228,1
"OPDEF","OPD3","C",920967469,935209,1
"OPDEF","OPD3","C",920967469,935209,1
"OPDEF","OPD3","D",921235174,139832,1
"OPDEF","OPD3","D",921235174,139832,1
"OPDEF","OPD3","D",918588300,876961,1
"OPDEF","OPD3","D",918588300,876961,1
"OPDEF","OPD3","A",920101885,891009,1
"OPDEF","OPD3","D",920834961,950540,1
"OPDEF","OPD3","D",920834961,950540,1
"OPDEF","OPD3","D",920985496,836326,1
"OPDEF","OPD3","D",920985496,836326,1
"OPDEF","OPD3","D",918641454,88518,1
"OPDEF","OPD3","D",918641454,88518,1
"OPDEF","OPD3","C",921504261,662362,1
"OPDEF","OPD3","C",919864667,968141,1
"OPDEF","OPD3","A",920728572,146064,1
"OPDEF","OPD3","D",920665936,51543,1
"OPDEF","OPD3","D",920665936,51543,1
"OPDEF","OPD3","B",920734032,74053,1
"OPDEF","OPD3","B",921361129,919187,1
"OPDEF","OPD3","A",920831825,738956,1
"OPDEF","OPD3","A",918014638,812426,1
"OPDEF","OPD3","D",919337291,444254,1
"OPDEF","OPD3","D",919337291,444254,1
"OPDEF","OPD3","A",919667178,176063,1
"OPDEF","OPD3","D",918328780,235076,1
"OPDEF","OPD3","D",918328780,235076,1
"OPDEF","OPD3","A",920758814,935667,1
"OPDEF","OPD3","D",918687528,436497,1
"OPDEF","OPD3","D",918687528,436497,1
"OPDEF","OPD3","D",920852930,343265,1
"OPDEF","OPD3","D",920852930,343265,1
"OPDEF","OPD3","D",918824970,769729,1
"OPDEF","OPD3","D",918824970,769729,1
"OPDEF","OPD3","D",919408081,225644,1
"OPDEF","OPD3","D",919408081,225644,1
"OPDEF","OPD3","C",918460949,878187,1
"OPDEF","OPD3","C",918460949,878187,1
"OPDEF","OPD3","D",920486940,58745,1
"OPDEF","OPD3","D",920486940,58745,1
"OPDEF","OPD3","D",920952225,162626,1
"OPDEF","OPD3","D",920952225,162626,1
"OPDEF","OPD3","B",918218890,873188,1
"OPDEF","OPD3","B",918218890,873188,1
"OPDEF","OPD3","D",919525951,305964,1
"OPDEF","OPD3","D",919525951,305964,1
"OPDEF","OPD3","A",918805805,417319,1
"OPDEF","OPD3","A",918805805,417319,1
"OPDEF","OPD3","A",918805805,417319,1
"OPDEF","OPD3","D",919361571,960843,1
"OPDEF","OPD3","D",919361571,960843,1
"OPDEF","OPD3","A",919976364,800464,1
"OPDEF","OPD3","A",920140493,860330,1
"OPDEF","OPD3","D",918770231,151847,1
"OPDEF","OPD3","D",918770231,151847,1
"OPDEF","OPD3","A",919859520,509583,1
"OPDEF","OPD3","A",919859520,509583,1
"OPDEF","OPD3","D",919796366,684715,1
"OPDEF","OPD4","C",921327419,847281,1
"OPDEF","OPD4","C",919359509,958519,1
"OPDEF","OPD4","C",920003983,853202,1
"OPDEF","OPD4","C",920003983,853202,1
"OPDEF","OPD4","D",920661600,329562,1
"OPDEF","OPD4","C",918166793,166653,1
"OPDEF","OPD4","C",918166793,166653,1
"OPDEF","OPD4","C",921390556,56505,1
"OPDEF","OPD4","C",921390556,56505,1
"OPDEF","OPD4","C",921395182,226831,1
"OPDEF","OPD4","C",918479587,955043,1
"OPDEF","OPD4","C",918479587,955043,1
"OPDEF","OPD4","C",921117454,965907,1
"OPDEF","OPD4","C",920181258,243506,1
"OPDEF","OPD4","C",920649075,871838,1
"OPDEF","OPD4","C",920649075,871838,1
"OPDEF","OPD4","C",919385654,108362,1
"OPDEF","OPD4","C",919986082,34034,1
"OPDEF","OPD4","C",921123901,703507,1
"OPDEF","OPD4","C",920521889,159092,1
"OPDEF","OPD4","C",920076059,536224,1
"OPDEF","OPD4","C",918210092,964323,1
"OPDEF","OPD4","C",918210092,964323,1
"OPDEF","OPD4","C",917337099,881437,1
"OPDEF","OPD4","C",915435469,374551,1
"OPDEF","OPD4","C",919711558,351465,1
"OPDEF","OPD4","C",919711558,351465,1
"OPDEF","OPD4","C",918680305,19550,1
"OPDEF","OPD4","C",920654028,640132,1
"OPDEF","OPD4","D",920777060,287027,1
"OPDEF","OPD4","C",918717799,836178,1
"OPDEF","OPD4","C",916873842,594464,1
"OPDEF","OPD4","C",918471718,880512,1
"OPDEF","OPD4","C",919578937,819181,1
"OPDEF","OPD4","C",921157935,577775,1
"OPDEF","OPD4","C",919722259,965176,1
"OPDEF","OPD4","D",919595813,92945,1
"OPDEF","OPD4","C",920053373,716655,1
"OPDEF","OPD4","C",920053373,716655,1
"OPDEF","OPD4","C",920053373,716655,1
"OPDEF","OPD4","C",921029953,614108,1
"OPDEF","OPD4","C",921029953,614108,1
"OPDEF","OPD4","C",921168791,740509,1
"OPDEF","OPD4","C",921168791,740509,1
"OPDEF","OPD4","D",920852930,343265,1
"OPDEF","OPD4","C",918460949,878187,1
"OPDEF","OPD4","C",918845917,711147,1
"OPDEF","OPD4","C",918845917,711147,1
"OPDEF","OPD4","C",920602818,875319,1
"OPDEF","OPD4","C",921096656,172514,1
"OPDEF","OPD4","C",920958135,512584,1
"OPDEF","OPD5","A",919664113,865209,1
"OPDEF","OPD5","A",920617353,681039,1
"OPDEF","OPD5","A",916063005,751453,1
"OPDEF","OPD5","A",917069862,118791,1
"OPDEF","OPD5","A",920566462,52942,1
"OPDEF","OPD5","A",920482533,325835,1
"OPDEF","OPD5","A",920611003,636429,1
"OPDEF","OPD5","A",921300973,190808,1
"OPDEF","OPD5","A",919903874,968101,1
"OPDEF","OPD5","A",921165862,512211,1
"OPDEF","OPD5","A",919348167,148499,1
"OPDEF","OPD5","A",920076868,480220,1
"OPDEF","OPE1","B",919565597,943584,1
"OPDEF","OPE1","B",919565597,943584,1
"OPDEF","OPE1","C",919359509,958519,1
"OPDEF","OPE1","D",920517110,834917,1
"OPDEF","OPE1","B",921476739,626623,1
"OPDEF","OPE1","B",921476739,626623,1
"OPDEF","OPE1","B",919295087,907418,1
"OPDEF","OPE1","C",920878008,512042,1
"OPDEF","OPE1","C",920003983,853202,1
"OPDEF","OPE1","D",920661600,329562,1
"OPDEF","OPE1","D",921438764,476109,1
"OPDEF","OPE1","D",918054805,124150,1
