First Name,Last Name,SID,anon_id,Email,Sections,Total Score,Max Points,Status,Submission ID,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: PV OP-Def (10.0 pts),2: PV Type (5.0 pts),3: PV Measure (5.0 pts),4: Claim Type (5.0 pts),5: PV Construct Validity (20.0 pts),6: OV OP-Def (10.0 pts),7: OV Type (5.0 pts),8: OV Measure (5.0 pts),9: OV Construct Vulnerability (floater) (20.0 pts),10: Reliability Measure (10.0 pts),11: H0 Sketch (10.0 pts),12: H1 Directional (10.0 pts),13: Relationship Strength (5.0 pts),14: P-Value (5.0 pts),15: Interpretation (5.0 pts),16: MC 1 (2.0 pts),17: MC 2 (2.0 pts),18: MC 3 (2.0 pts),19: MC 4 (2.0 pts),20: MC 5 (2.0 pts),21: MC 6 (2.0 pts),22: MC 7 (2.0 pts),23: MC 8 (2.0 pts),24: MC 9 (2.0 pts),25: MC 10 (2.0 pts)
redacted,redacted,redacted,340708,redacted,psc-041-001-wq-2023,94.5,150,Graded,159007088,2/2/2023 13:04,0:00:00,0,1,5,0,5,5,10,8,5,5,7,0,10,10,0,5,3.5,0,2,2,0,2,2,2,2,2,2
redacted,redacted,redacted,535753,redacted,psc-041-001-wq-2023,105,150,Graded,159007089,2/2/2023 13:04,0:00:00,9,1,10,0,5,5,7,7,5,5,13,10,10,0,5,5,0,2,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,352012,redacted,psc-041-001-wq-2023,108.25,150,Graded,159007090,2/2/2023 13:04,0:00:00,6,1,8,5,5,5,3,5,5,5,20,0,10,10,0,5,4.25,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,165680,redacted,psc-041-002-wq-2023,128.25,150,Graded,159007091,2/2/2023 13:04,0:00:00,5,1,9,5,5,5,12,10,5,5,20,0,10,10,5,5,4.25,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,550977,redacted,psc-041-002-wq-2023,117,150,Graded,159007092,2/2/2023 13:04,0:00:00,2,1,9,5,0,0,5.5,8,5,5,20,10,10,10,5,5,3.5,0,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,873291,redacted,psc-041-001-wq-2023,127.5,150,Graded,159007159,2/2/2023 13:05,0:00:00,10,1,10,5,5,5,15,6,5,5,10,10,10,10,5,5,3.5,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,224768,redacted,psc-041-002-wq-2023,80.75,150,Graded,159007160,2/2/2023 13:05,0:00:00,1,1,6.5,0,5,0,5,9,5,5,7,0,0,10,5,5,4.25,2,2,2,2,2,2,2,0,0,0
redacted,redacted,redacted,941242,redacted,psc-041-001-wq-2023,121,150,Graded,159007161,2/2/2023 13:05,0:00:00,4,1,7.5,0,5,5,16,8,5,5,20,0,10,10,5,5,3.5,0,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,124193,redacted,psc-041-002-wq-2023,132.25,150,Graded,159007162,2/2/2023 13:05,0:00:00,3,1,9,5,5,5,15,9,5,5,20,0,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,769753,redacted,psc-041-002-wq-2023,114.5,150,Graded,159007163,2/2/2023 13:05,0:00:00,6,1,7.5,0,5,5,15.5,8,5,5,15,0,10,10,5,0,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,509369,redacted,psc-041-001-wq-2023,130.25,150,Graded,159007164,2/2/2023 13:05,0:00:00,1,1,9,5,5,5,14,10,5,5,20,0,10,10,5,5,4.25,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,191876,redacted,psc-041-002-wq-2023,146.75,150,Graded,159007165,2/2/2023 13:05,0:00:00,3,1,10,5,5,5,18,9.5,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,518197,redacted,psc-041-002-wq-2023,129,150,Graded,159007166,2/2/2023 13:05,0:00:00,9,1,9,5,0,0,17,9,5,5,20,9,10,10,5,5,0,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,766313,redacted,psc-041-001-wq-2023,84.75,150,Graded,159007167,2/2/2023 13:05,0:00:00,5,1,8,0,5,5,2,4.5,5,5,6,0,8,10,5,5,4.25,2,2,0,0,2,2,0,2,2,0
redacted,redacted,redacted,193776,redacted,psc-041-001-wq-2023,146.25,150,Graded,159007168,2/2/2023 13:05,0:00:00,0,1,9,5,5,5,19,10,5,5,20,9,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,254596,redacted,psc-041-002-wq-2023,104.25,150,Graded,159007169,2/2/2023 13:05,0:00:00,0,1,8.5,5,5,5,2,9,5,5,18,1,7.5,10,0,5,4.25,2,2,2,0,2,2,2,2,0,0
redacted,redacted,redacted,265323,redacted,psc-041-001-wq-2023,124.75,150,Graded,159007170,2/2/2023 13:05,0:00:00,6,1,7.5,5,5,0,13.5,7,5,5,16,9,10,10,5,5,1.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,805091,redacted,psc-041-002-wq-2023,110.25,150,Graded,159007171,2/2/2023 13:05,0:00:00,4,1,9,5,0,0,11,6,5,5,10,9,10,10,5,5,4.25,0,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,670267,redacted,psc-041-001-wq-2023,147,150,Graded,159007172,2/2/2023 13:05,0:00:00,2,1,9,5,5,5,18,10,5,5,20,10,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,938861,redacted,psc-041-002-wq-2023,117.5,150,Graded,159007173,2/2/2023 13:05,0:00:00,9,1,8.5,5,5,0,2,10,5,5,20,3.5,10,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,335736,redacted,psc-041-001-wq-2023,106,150,Graded,159007174,2/2/2023 13:05,0:00:00,11,1,8.5,5,0,0,6,7,5,5,20,0,10,10,5,5,3.5,2,2,0,2,2,2,2,2,2,0
redacted,redacted,redacted,878864,redacted,psc-041-002-wq-2023,106.5,150,Graded,159007175,2/2/2023 13:05,0:00:00,3,1,8,5,5,5,10,9,5,5,10,0,10,10,0,5,3.5,2,2,0,2,2,2,2,2,2,0
redacted,redacted,redacted,587423,redacted,psc-041-002-wq-2023,113.5,150,Graded,159007176,2/2/2023 13:05,0:00:00,5,1,7,5,0,0,9,7,5,5,18.5,9,10,10,5,5,0,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,736790,redacted,psc-041-002-wq-2023,137.25,150,Graded,159007177,2/2/2023 13:05,0:00:00,1,1,8,5,5,5,10,10,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,664851,redacted,psc-041-002-wq-2023,133.75,150,Graded,159007178,2/2/2023 13:05,0:00:00,4,1,8,5,5,5,11.5,10,5,5,20,7,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,909875,redacted,psc-041-001-wq-2023,131.25,150,Graded,159007179,2/2/2023 13:05,0:00:00,1,1,9,5,5,5,17,7,5,5,19,0,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,930504,redacted,psc-041-002-wq-2023,128.5,150,Graded,159008269,2/2/2023 13:09,0:00:00,3,1,9,5,0,0,13,10,5,5,19,9,10,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,507880,redacted,psc-041-001-wq-2023,140.5,150,Graded,159008270,2/2/2023 13:09,0:00:00,5,1,8,5,5,5,17,10,5,5,20,7,10,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,514088,redacted,psc-041-002-wq-2023,120.5,150,Graded,159008271,2/2/2023 13:09,0:00:00,3,1,8,5,5,5,16,10,5,5,10,0,10,10,5,5,3.5,2,2,0,2,2,2,2,2,2,2
redacted,redacted,redacted,229553,redacted,psc-041-002-wq-2023,134.25,150,Graded,159008272,2/2/2023 13:09,0:00:00,1,1,7.5,5,5,5,9,9,5,5,20,9.5,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,841731,redacted,psc-041-001-wq-2023,119.25,150,Graded,159008273,2/2/2023 13:09,0:00:00,2,1,8,5,5,5,6,7,5,5,19,0,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,437305,redacted,psc-041-001-wq-2023,136.75,150,Graded,159008274,2/2/2023 13:09,0:00:00,1,1,7.5,5,5,5,16,6,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,331418,redacted,psc-041-001-wq-2023,135.5,150,Graded,159008275,2/2/2023 13:09,0:00:00,5,1,9,5,5,5,15,9,5,5,19,6,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,488889,redacted,psc-041-001-wq-2023,102.5,150,Graded,159008277,2/2/2023 13:09,0:00:00,6,1,8,5,0,0,4,9,5,5,20,0,10,10,5,5,2.5,2,0,0,2,2,2,2,2,2,0
redacted,redacted,redacted,970240,redacted,psc-041-002-wq-2023,139.5,150,Graded,159008278,2/2/2023 13:09,0:00:00,6,1,8,5,5,5,17,7,5,5,20,9,10,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,936273,redacted,psc-041-002-wq-2023,97.5,150,Graded,159008279,2/2/2023 13:09,0:00:00,0,1,8,0,5,5,11,10,5,5,4,0,10,10,5,0,3.5,0,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,992343,redacted,psc-041-002-wq-2023,68.5,150,Graded,159008280,2/2/2023 13:09,0:00:00,0,1,0,0,0,0,12,0,5,5,6,0,8,10,5,0,3.5,2,2,2,2,2,0,0,0,2,2
redacted,redacted,redacted,861674,redacted,psc-041-001-wq-2023,107.5,150,Graded,159008281,2/2/2023 13:09,0:00:00,11,1,7.5,5,0,0,15,9,5,5,5,10,10,10,5,5,0,2,2,2,2,2,2,0,2,2,0
redacted,redacted,redacted,323859,redacted,psc-041-001-wq-2023,141.25,150,Graded,159008282,2/2/2023 13:09,0:00:00,10,1,9,5,5,5,18,7,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,880562,redacted,psc-041-001-wq-2023,136.5,150,Graded,159008283,2/2/2023 13:09,0:00:00,7,1,7,5,5,5,16,7,5,5,20,10,10,10,5,5,3.5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,657848,redacted,psc-041-001-wq-2023,140,150,Graded,159008284,2/2/2023 13:09,0:00:00,2,1,7.5,5,5,5,17,7.5,5,5,20,10,10,10,5,5,5,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,862880,redacted,psc-041-002-wq-2023,128,150,Graded,159008285,2/2/2023 13:09,0:00:00,0,1,7.5,5,5,5,18,7,5,5,20,0,7.5,10,5,5,5,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,483406,redacted,psc-041-001-wq-2023,139.25,150,Graded,159008286,2/2/2023 13:09,0:00:00,0,1,8,5,5,5,18,10,5,5,20,8,10,10,5,5,4.25,0,2,2,0,2,2,2,2,2,2
redacted,redacted,redacted,394484,redacted,psc-041-001-wq-2023,122.75,150,Graded,159008740,2/2/2023 13:11,0:00:00,1,1,9,5,0,0,17,8,5,5,20,9,10,10,0,5,1.75,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,601701,redacted,psc-041-001-wq-2023,144.25,150,Graded,159008741,2/2/2023 13:11,0:00:00,1,1,10,5,5,5,17,9,5,5,19,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,267132,redacted,psc-041-002-wq-2023,102.5,150,Graded,159008742,2/2/2023 13:11,0:00:00,0,1,5,0,5,5,0,8,5,5,20,10,10,10,0,0,3.5,2,2,0,2,2,2,2,2,2,0
redacted,redacted,redacted,115362,redacted,psc-041-002-wq-2023,122,150,Graded,159008743,2/2/2023 13:11,0:00:00,0,1,8.5,0,5,5,18,9,5,5,20,0,10,10,0,5,3.5,2,2,0,2,2,2,2,2,2,2
redacted,redacted,redacted,422809,redacted,psc-041-002-wq-2023,112.25,150,Graded,159008744,2/2/2023 13:11,0:00:00,7,1,8,5,5,5,13,8,5,5,13,0,10,10,0,5,4.25,0,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,376854,redacted,psc-041-002-wq-2023,142,150,Graded,159008745,2/2/2023 13:11,0:00:00,3,1,8,5,5,5,15,10,5,5,20,9,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,743784,redacted,psc-041-001-wq-2023,143,150,Graded,159008746,2/2/2023 13:11,0:00:00,12,1,9,5,5,5,16,8,5,5,20,10,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,158198,redacted,psc-041-001-wq-2023,141.25,150,Graded,159008747,2/2/2023 13:11,0:00:00,0,1,9,5,5,5,17,8,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,0,2
redacted,redacted,redacted,815620,redacted,psc-041-002-wq-2023,114.5,150,Graded,159008748,2/2/2023 13:11,0:00:00,0,1,7.5,5,5,5,13,9,5,0,20,9.5,10,10,0,0,3.5,0,2,0,0,2,2,2,2,2,0
redacted,redacted,redacted,946128,redacted,psc-041-001-wq-2023,114.5,150,Graded,159008749,2/2/2023 13:11,0:00:00,0,1,7,0,5,5,18,8,5,5,8,0,10,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,205809,redacted,psc-041-001-wq-2023,140.75,150,Graded,159008750,2/2/2023 13:11,0:00:00,2,1,9,5,5,5,19,9,5,5,20,4.5,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,738332,redacted,psc-041-002-wq-2023,123.5,150,Graded,159008751,2/2/2023 13:11,0:00:00,1,1,6.5,5,5,5,18,7,5,5,18,8.5,10,10,0,5,3.5,0,2,0,0,2,0,2,2,2,2
redacted,redacted,redacted,613766,redacted,psc-041-002-wq-2023,137,150,Graded,159008752,2/2/2023 13:11,0:00:00,12,1,7.5,5,5,5,14,10,5,5,20,5.5,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,425200,redacted,psc-041-002-wq-2023,136.25,150,Graded,159008753,2/2/2023 13:11,0:00:00,7,1,10,5,5,5,17,10,5,5,20,0,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,644205,redacted,psc-041-002-wq-2023,106.25,150,Graded,159008754,2/2/2023 13:11,0:00:00,2,1,5.5,5,0,0,12.5,7,5,5,18,4,5,10,5,0,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,947959,redacted,psc-041-002-wq-2023,98,150,Graded,159008756,2/2/2023 13:11,0:00:00,8,1,8,5,0,0,8,9,5,5,16,0,10,10,5,5,0,2,0,0,2,2,2,0,2,0,2
redacted,redacted,redacted,505593,redacted,psc-041-001-wq-2023,137.75,150,Graded,159008757,2/2/2023 13:11,0:00:00,14,1,9,5,5,5,20,7,5,5,20,4.5,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,912689,redacted,psc-041-001-wq-2023,115.5,150,Graded,159008759,2/2/2023 13:11,0:00:00,1,1,8,0,5,5,17,6,5,5,20,0,10,10,0,5,3.5,0,2,2,2,2,2,2,2,0,2
redacted,redacted,redacted,298091,redacted,psc-041-001-wq-2023,106,150,Graded,159009807,2/2/2023 13:14,0:00:00,0,1,8,5,5,5,10.5,6,5,5,13,0,10,10,5,5,3.5,0,0,0,0,2,2,2,2,2,0
redacted,redacted,redacted,356382,redacted,psc-041-002-wq-2023,117,150,Graded,159009808,2/2/2023 13:14,0:00:00,7,1,7.5,5,5,5,8,9,5,5,18,0,10,10,5,5,3.5,0,2,0,2,2,2,2,2,2,2
redacted,redacted,redacted,967176,redacted,psc-041-002-wq-2023,142,150,Graded,159009809,2/2/2023 13:14,0:00:00,1,1,9,5,5,5,18,7,5,5,20,10,10,10,5,5,3,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,946353,redacted,psc-041-001-wq-2023,121.75,150,Graded,159009810,2/2/2023 13:14,0:00:00,5,1,8,5,0,0,18,10,5,5,18,10,10,10,0,5,1.75,2,2,2,2,2,2,2,0,2,0
redacted,redacted,redacted,843535,redacted,psc-041-002-wq-2023,121,150,Graded,159009811,2/2/2023 13:14,0:00:00,0,1,9,5,5,5,12.5,9,5,5,4,10,10,10,5,5,3.5,2,2,0,2,2,2,2,2,2,2
redacted,redacted,redacted,721359,redacted,psc-041-001-wq-2023,145.25,150,Graded,159009812,2/2/2023 13:14,0:00:00,3,1,9,5,5,5,19,10,5,5,20,10,10,10,5,5,4.25,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,497496,redacted,psc-041-001-wq-2023,115,150,Graded,159009813,2/2/2023 13:14,0:00:00,10,1,9,5,0,0,13,8.5,5,5,20,0,10,10,5,5,3.5,0,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,560484,redacted,psc-041-001-wq-2023,143.25,150,Graded,159009814,2/2/2023 13:14,0:00:00,1,1,9,5,5,5,18,10,5,5,20,7,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,627572,redacted,psc-041-001-wq-2023,113.25,150,Graded,159009815,2/2/2023 13:14,0:00:00,5,1,7.5,5,5,5,13.5,10,5,5,5,0,10,10,5,5,4.25,2,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,903345,redacted,psc-041-001-wq-2023,103.5,150,Graded,159009816,2/2/2023 13:14,0:00:00,1,1,8,0,5,5,7,9,5,0,20,0,10,10,5,0,3.5,2,2,2,2,2,0,2,2,2,0
redacted,redacted,redacted,449769,redacted,psc-041-002-wq-2023,128.5,150,Graded,159009817,2/2/2023 13:14,0:00:00,2,1,9,5,5,5,9.5,9,5,5,20,10,10,10,5,0,5,0,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,570017,redacted,psc-041-001-wq-2023,136.5,150,Graded,159009818,2/2/2023 13:14,0:00:00,2,1,9,5,5,5,16,10,5,5,18,6,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,362052,redacted,psc-041-001-wq-2023,95.75,150,Graded,159009819,2/2/2023 13:14,0:00:00,0,1,8.5,5,0,0,2,6,5,5,12,0,10,10,5,5,4.25,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,758184,redacted,psc-041-002-wq-2023,132.25,150,Graded,159009820,2/2/2023 13:14,0:00:00,5,1,10,5,5,5,17,10,5,5,20,0,10,10,5,5,4.25,0,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,805441,redacted,psc-041-001-wq-2023,64,150,Graded,159009821,2/2/2023 13:14,0:00:00,6,1,7.5,5,0,0,0,2,5,5,3,0,10,10,0,5,3.5,0,0,0,0,2,0,2,2,2,0
redacted,redacted,redacted,205295,redacted,psc-041-002-wq-2023,142.75,150,Graded,159009822,2/2/2023 13:14,0:00:00,4,1,9,5,5,5,16,10,5,5,20,8.5,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,889441,redacted,psc-041-001-wq-2023,55,150,Graded,159009823,2/2/2023 13:14,0:00:00,0,1,7,0,5,0,2,8,0,0,6,0,10,0,5,0,0,0,2,2,0,2,0,2,0,2,2
redacted,redacted,redacted,678041,redacted,psc-041-002-wq-2023,132.75,150,Graded,159009824,2/2/2023 13:14,0:00:00,2,1,7.5,0,5,5,18,6,5,5,19,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,802878,redacted,psc-041-001-wq-2023,127,150,Graded,159009825,2/2/2023 13:14,0:00:00,2,1,10,5,5,5,14,8,5,5,20,0,10,10,5,5,0,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,882737,redacted,psc-041-002-wq-2023,85.5,150,Graded,159009826,2/2/2023 13:14,0:00:00,1,1,3,5,5,5,14,0,5,5,18,0,7.5,10,0,0,0,0,2,2,0,0,0,2,0,2,0
redacted,redacted,redacted,177840,redacted,psc-041-001-wq-2023,139.75,150,Graded,159009827,2/2/2023 13:14,0:00:00,1,1,8,5,5,5,18.5,8,5,5,19,7,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,469937,redacted,psc-041-002-wq-2023,141.25,150,Graded,159009828,2/2/2023 13:14,0:00:00,4,1,9,5,5,5,16,10,5,5,17,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,646241,redacted,psc-041-002-wq-2023,101.5,150,Graded,159009829,2/2/2023 13:14,0:00:00,3,1,7,5,5,5,14,8,5,5,6,0,10,0,5,5,3.5,2,2,2,2,0,2,2,2,2,2
redacted,redacted,redacted,124704,redacted,psc-041-002-wq-2023,121.75,150,Graded,159031252,2/2/2023 14:17,0:00:00,3,1,7.5,5,0,0,14,6.5,5,5,20,7,10,10,5,5,1.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,429085,redacted,psc-041-002-wq-2023,90.75,150,Graded,159628038,2/5/2023 9:42,0:00:00,2,1,7.5,0,5,5,0,9,5,5,9,0,10,8,5,0,4.25,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,464491,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,259122,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,122746,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,484728,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,143458,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,311227,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,401033,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
