First Name,Last Name,SID,anon_id,Email,Sections,Total Score,Max Points,Status,Submission ID,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: PV OP-Def (10.0 pts),2: PV Type (5.0 pts),3: PV Measure (5.0 pts),4: Claim Type (5.0 pts),5: PV Construct Validity (20.0 pts),6: OV OP-Def (10.0 pts),7: OV Type (5.0 pts),8: OV Measure (5.0 pts),9: OV Construct Vulnerability (floater) (20.0 pts),10: Reliability Measure (10.0 pts),11: H0 Sketch (10.0 pts),12: H1 Directional (10.0 pts),13: Relationship Strength (5.0 pts),14: P-Value (5.0 pts),15: Interpretation (5.0 pts),16: MC 1 (2.0 pts),17: MC 2 (2.0 pts),18: MC 3 (2.0 pts),19: MC 4 (2.0 pts),20: MC 5 (2.0 pts),21: MC 6 (2.0 pts),22: MC 7 (2.0 pts),23: MC 8 (2.0 pts),24: MC 9 (2.0 pts),25: MC 10 (2.0 pts)
redacted,redacted,redacted,378876,redacted,psc-041-002-wq-2023,123,150,Graded,159015404,2/2/2023 13:27,0:00:00,15,1,9,0,5,5,17.5,4,5,5,16,5.5,10,10,5,5,5,0,2,0,2,2,2,2,2,2,2
redacted,redacted,redacted,480961,redacted,psc-041-002-wq-2023,91.5,150,Graded,159015405,2/2/2023 13:27,0:00:00,0,1,9,5,0,0,15,6,5,0,11,4.5,7,10,0,5,0,2,2,2,2,2,0,2,0,2,0
redacted,redacted,redacted,398075,redacted,psc-041-002-wq-2023,86.5,150,Graded,159015406,2/2/2023 13:27,0:00:00,7,1,8.5,5,5,5,8.5,3,5,5,0,0,10,10,5,0,2.5,2,2,0,2,2,0,0,2,2,2
redacted,redacted,redacted,231177,redacted,psc-041-002-wq-2023,136,150,Graded,159015407,2/2/2023 13:27,0:00:00,4,1,10,5,5,5,10,9,5,5,20,9.5,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,776985,redacted,psc-041-002-wq-2023,115.75,150,Graded,159015408,2/2/2023 13:27,0:00:00,5,1,8.25,0,5,5,14,7,5,5,17,1,5,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,126548,redacted,psc-041-002-wq-2023,128.25,150,Graded,159015409,2/2/2023 13:27,0:00:00,3,1,8,5,0,0,17,6,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,273032,redacted,psc-041-001-wq-2023,106.5,150,Graded,159015410,2/2/2023 13:27,0:00:00,1,1,10,5,5,5,11.5,4,5,5,17,0,10,10,0,5,0,0,2,2,2,2,2,0,2,2,0
redacted,redacted,redacted,720293,redacted,psc-041-002-wq-2023,86.75,150,Graded,159015411,2/2/2023 13:27,0:00:00,1,1,8.5,5,0,0,9,2.5,5,5,11,5,7,8,5,0,1.75,0,2,2,0,2,2,2,0,2,2
redacted,redacted,redacted,570810,redacted,psc-041-001-wq-2023,123.75,150,Graded,159015412,2/2/2023 13:27,0:00:00,6,1,9,5,5,5,12.5,7,5,5,20,0,10,10,5,5,4.25,0,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,562658,redacted,psc-041-002-wq-2023,127,150,Graded,159015413,2/2/2023 13:27,0:00:00,2,1,8.75,5,5,5,19,9,5,5,6,10,10,10,0,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,293634,redacted,psc-041-001-wq-2023,121,150,Graded,159015731,2/2/2023 13:28,0:00:00,0,1,10,5,5,5,12.5,2,5,5,20,0,10,10,5,5,3.5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,992103,redacted,psc-041-002-wq-2023,135.25,150,Graded,159015732,2/2/2023 13:28,0:00:00,8,1,9.5,5,5,5,15,5,5,5,18,8.5,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,603399,redacted,psc-041-001-wq-2023,81.75,150,Graded,159015734,2/2/2023 13:28,0:00:00,0,1,8,0,5,5,0,2,5,5,11,0,10,10,0,5,1.75,0,2,0,0,2,2,2,2,2,2
redacted,redacted,redacted,857405,redacted,psc-041-002-wq-2023,76.5,150,Graded,159015735,2/2/2023 13:28,0:00:00,2,1,7,5,5,0,10,2,5,5,0,0,7,10,0,5,3.5,2,2,2,0,2,0,2,0,2,0
redacted,redacted,redacted,324135,redacted,psc-041-002-wq-2023,121,150,Graded,159015737,2/2/2023 13:28,0:00:00,1,1,8,5,5,5,10,4.5,5,5,20,10,10,10,5,0,0.5,2,0,2,2,2,2,2,2,2,2
redacted,redacted,redacted,676277,redacted,psc-041-002-wq-2023,144,150,Graded,159015738,2/2/2023 13:28,0:00:00,6,1,9.25,5,5,5,19,9,5,5,20,10,10,10,5,5,1.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,392325,redacted,psc-041-001-wq-2023,138,150,Graded,159015739,2/2/2023 13:28,0:00:00,4,1,8,5,5,5,17,8,5,5,20,9.5,10,10,5,5,2.5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,289163,redacted,psc-041-002-wq-2023,120.75,150,Graded,159015740,2/2/2023 13:28,0:00:00,5,1,10,5,5,0,18,8,5,5,17,9.5,5,8,0,5,4.25,2,2,0,2,2,2,0,2,2,2
redacted,redacted,redacted,207486,redacted,psc-041-001-wq-2023,138.25,150,Graded,159015741,2/2/2023 13:28,0:00:00,1,1,10,5,5,0,19,8,5,5,20,9.5,10,10,5,5,1.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,635780,redacted,psc-041-002-wq-2023,105.5,150,Graded,159015742,2/2/2023 13:28,0:00:00,3,1,3,5,5,5,12,6,5,5,15,0,10,10,0,5,3.5,2,2,0,2,2,2,0,2,2,2
redacted,redacted,redacted,530411,redacted,psc-041-001-wq-2023,139,150,Graded,159015743,2/2/2023 13:28,0:00:00,5,1,10,5,5,5,17,5,5,5,20,9.5,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,210273,redacted,psc-041-002-wq-2023,131.25,150,Graded,159015744,2/2/2023 13:28,0:00:00,5,1,8,5,0,0,17,9,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,0,2,2,2,2
redacted,redacted,redacted,578485,redacted,psc-041-001-wq-2023,143.5,150,Graded,159015745,2/2/2023 13:28,0:00:00,4,1,9.5,5,5,5,19,6,5,5,20,9,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,711072,redacted,psc-041-001-wq-2023,126.75,150,Graded,159015746,2/2/2023 13:28,0:00:00,5,1,9.5,5,5,5,16,6,5,5,11,9,10,10,5,5,4.25,0,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,611968,redacted,psc-041-001-wq-2023,115.5,150,Graded,159016936,2/2/2023 13:32,0:00:00,1,1,9,5,5,5,13,3,5,5,13.5,7.5,10,10,0,5,3.5,2,2,2,0,2,2,0,2,2,2
redacted,redacted,redacted,187418,redacted,psc-041-001-wq-2023,128.25,150,Graded,159016937,2/2/2023 13:32,0:00:00,0,1,7.25,5,5,5,17,6,5,5,20,7,10,10,0,5,5,0,2,2,0,2,2,2,2,2,2
redacted,redacted,redacted,987447,redacted,psc-041-001-wq-2023,138,150,Graded,159016938,2/2/2023 13:32,0:00:00,4,1,10,5,5,5,20,4,5,5,20,10,10,10,5,5,5,2,2,2,2,2,0,0,2,2,0
redacted,redacted,redacted,585527,redacted,psc-041-002-wq-2023,141.25,150,Graded,159016939,2/2/2023 13:32,0:00:00,7,1,10,5,5,5,16,6,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,467652,redacted,psc-041-002-wq-2023,117.5,150,Graded,159016940,2/2/2023 13:32,0:00:00,1,1,7.5,5,5,5,19,7,5,5,6,9,10,10,5,0,5,0,2,0,2,2,2,0,2,2,2
redacted,redacted,redacted,259122,redacted,psc-041-002-wq-2023,97.25,150,Graded,159016942,2/2/2023 13:32,0:00:00,0,1,9.5,5,0,5,8,4.5,5,5,8,0,10,10,0,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,839513,redacted,psc-041-001-wq-2023,134,150,Graded,159016943,2/2/2023 13:32,0:00:00,0,1,9,5,5,5,20,6,5,5,20,6,10,10,5,0,5,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,796250,redacted,psc-041-001-wq-2023,131.25,150,Graded,159016944,2/2/2023 13:32,0:00:00,2,1,10,0,5,5,16,6,5,5,20,7,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,878824,redacted,psc-041-002-wq-2023,108,150,Graded,159016945,2/2/2023 13:32,0:00:00,7,1,10,5,5,5,13.5,6,5,5,11,0,10,0,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,444720,redacted,psc-041-002-wq-2023,139,150,Graded,159016946,2/2/2023 13:32,0:00:00,5,1,10,5,5,5,17,9,5,5,20,10,10,10,5,5,0,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,555054,redacted,psc-041-001-wq-2023,124,150,Graded,159016947,2/2/2023 13:32,0:00:00,0,1,7,5,5,5,20,4.5,5,5,20,0,10,10,5,5,3.5,2,0,2,2,2,0,2,0,2,2
redacted,redacted,redacted,341372,redacted,psc-041-001-wq-2023,129.25,150,Graded,159016948,2/2/2023 13:32,0:00:00,7,1,9,5,5,5,20,4,5,5,20,10,8,8,0,5,4.25,2,2,2,0,2,2,2,0,2,2
redacted,redacted,redacted,864689,redacted,psc-041-002-wq-2023,131,150,Graded,159016949,2/2/2023 13:32,0:00:00,1,1,9.5,5,5,5,17,8,5,5,19,0,10,10,5,5,2.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,441521,redacted,psc-041-001-wq-2023,112.5,150,Graded,159016950,2/2/2023 13:32,0:00:00,5,1,10,5,5,5,0,8,5,5,14,7,10,10,5,0,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,980357,redacted,psc-041-001-wq-2023,98,150,Graded,159016951,2/2/2023 13:32,0:00:00,2,1,8,0,5,5,10,6,5,5,9.5,9.5,10,10,0,0,5,0,0,0,2,2,0,2,0,2,2
redacted,redacted,redacted,166548,redacted,psc-041-002-wq-2023,120.75,150,Graded,159016952,2/2/2023 13:32,0:00:00,3,1,8,5,0,0,12,6,5,5,20,10,10,10,5,5,1.75,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,377090,redacted,psc-041-001-wq-2023,134,150,Graded,159016953,2/2/2023 13:32,0:00:00,2,1,9,5,5,5,20,6,5,5,14,7,10,10,5,5,5,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,342170,redacted,psc-041-001-wq-2023,81,150,Graded,159016954,2/2/2023 13:32,0:00:00,2,1,7,5,5,5,0,3.5,5,5,9,0,8,8,5,0,3.5,0,2,2,0,2,2,0,2,2,0
redacted,redacted,redacted,879263,redacted,psc-041-001-wq-2023,132.75,150,Graded,159016955,2/2/2023 13:32,0:00:00,4,1,7.5,5,5,5,16,5,5,5,18,9,10,10,5,5,4.25,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,907718,redacted,psc-041-002-wq-2023,138.25,150,Graded,159016956,2/2/2023 13:32,0:00:00,3,1,10,5,5,5,20,5,5,5,14,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,179184,redacted,psc-041-001-wq-2023,112.25,150,Graded,159016957,2/2/2023 13:32,0:00:00,5,1,8.5,0,5,5,17,5.5,5,5,11,9,5,10,5,5,4.25,0,2,2,2,2,0,2,0,2,0
redacted,redacted,redacted,197878,redacted,psc-041-001-wq-2023,126,150,Graded,159016958,2/2/2023 13:32,0:00:00,4,1,2,5,5,5,19,2,5,5,18,9.5,10,10,5,5,2.5,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,172263,redacted,psc-041-002-wq-2023,119.5,150,Graded,159017699,2/2/2023 13:34,0:00:00,3,1,9.5,0,5,5,13,9,5,5,20,0,5,10,5,5,5,2,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,353441,redacted,psc-041-002-wq-2023,124.5,150,Graded,159017700,2/2/2023 13:34,0:00:00,8,1,9.5,5,0,0,15.5,5,5,5,20,9.5,10,10,5,5,0,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,348376,redacted,psc-041-002-wq-2023,128,150,Graded,159017701,2/2/2023 13:34,0:00:00,0,1,9,5,5,5,13.5,5,5,5,20,7,10,10,5,5,0.5,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,113553,redacted,psc-041-001-wq-2023,61.5,150,Graded,159017702,2/2/2023 13:34,0:00:00,1,1,0,5,0,0,0,0,5,5,9,0,5,10,0,5,3.5,2,2,0,0,2,2,0,2,2,2
redacted,redacted,redacted,700670,redacted,psc-041-001-wq-2023,125.75,150,Graded,159017703,2/2/2023 13:34,0:00:00,1,1,10,5,5,5,15.5,6,5,5,20,0,10,10,5,0,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,562399,redacted,psc-041-001-wq-2023,74.25,150,Graded,159017704,2/2/2023 13:34,0:00:00,2,1,7.25,5,0,0,0,1,5,5,0,3.5,10,10,5,5,3.5,0,2,2,2,2,0,2,0,2,2
redacted,redacted,redacted,802566,redacted,psc-041-001-wq-2023,75,150,Graded,159017705,2/2/2023 13:34,0:00:00,1,1,6,0,0,0,13.5,0,5,5,5.5,0,5,10,0,5,0,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,495024,redacted,psc-041-001-wq-2023,93,150,Graded,159017706,2/2/2023 13:34,0:00:00,2,1,9,5,5,5,16,4,5,5,0,0,10,10,5,0,0,0,2,2,2,2,2,0,2,0,2
redacted,redacted,redacted,331406,redacted,psc-041-002-wq-2023,113,150,Graded,159017707,2/2/2023 13:34,0:00:00,2,1,9,0,5,5,15.5,5,5,0,20,0,10,10,5,5,0.5,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,783735,redacted,psc-041-002-wq-2023,112,150,Graded,159017708,2/2/2023 13:34,0:00:00,18,1,9.75,5,5,5,14,8,5,5,12,9,10,8,0,0,4.25,2,2,0,0,2,0,2,0,2,2
redacted,redacted,redacted,884161,redacted,psc-041-002-wq-2023,70.25,150,Graded,159017709,2/2/2023 13:34,0:00:00,6,1,3.75,5,0,0,0,0,5,5,6,0,10,10,5,5,3.5,2,0,0,2,2,2,2,0,2,0
redacted,redacted,redacted,556020,redacted,psc-041-002-wq-2023,101.5,150,Graded,159017710,2/2/2023 13:34,0:00:00,3,1,8,5,5,5,0,8,5,5,12,0,10,10,5,5,0.5,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,785732,redacted,psc-041-001-wq-2023,82.5,150,Graded,159017711,2/2/2023 13:34,0:00:00,0,1,8,0,5,0,13,5,5,5,9,0,0,10,5,0,3.5,0,2,0,2,2,2,2,2,2,0
redacted,redacted,redacted,660431,redacted,psc-041-001-wq-2023,139.5,150,Graded,159017712,2/2/2023 13:34,0:00:00,3,1,8.5,5,5,5,13,9,5,5,20,9,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,316719,redacted,psc-041-002-wq-2023,145,150,Graded,159017713,2/2/2023 13:34,0:00:00,2,1,10,5,5,5,18,7,5,5,20,10,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,999023,redacted,psc-041-002-wq-2023,116.5,150,Graded,159017714,2/2/2023 13:34,0:00:00,3,1,9.25,5,0,0,13,7,5,5,20,9.5,10,10,0,5,1.75,2,2,2,2,2,2,0,2,2,0
redacted,redacted,redacted,714184,redacted,psc-041-001-wq-2023,127,150,Graded,159017715,2/2/2023 13:34,0:00:00,5,1,10,5,5,5,20,8,5,5,11,0,10,10,5,5,5,2,2,2,2,2,2,0,2,2,2
redacted,redacted,redacted,589905,redacted,psc-041-001-wq-2023,138.25,150,Graded,159017716,2/2/2023 13:34,0:00:00,5,1,10,5,5,5,17,6,5,5,20,10,10,10,5,5,4.25,2,2,2,2,2,2,0,0,2,2
redacted,redacted,redacted,820889,redacted,psc-041-001-wq-2023,109.75,150,Graded,159018872,2/2/2023 13:37,0:00:00,3,1,10,5,5,0,0,4,5,5,11.5,10,10,10,5,5,4.25,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,877146,redacted,psc-041-001-wq-2023,112.5,150,Graded,159018873,2/2/2023 13:37,0:00:00,2,1,8.25,0,5,5,16,5,5,5,15,0,10,10,5,5,4.25,0,2,0,2,2,2,2,0,2,2
redacted,redacted,redacted,643893,redacted,psc-041-001-wq-2023,111.5,150,Graded,159018874,2/2/2023 13:37,0:00:00,8,1,8,5,5,5,17,2,5,0,20,0,5,10,5,5,3.5,0,2,2,2,2,2,2,0,2,2
redacted,redacted,redacted,766084,redacted,psc-041-001-wq-2023,110.5,150,Graded,159018875,2/2/2023 13:37,0:00:00,1,1,10,0,0,0,19,6,5,5,17,0,5,10,5,5,3.5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,482126,redacted,psc-041-002-wq-2023,124.5,150,Graded,159018876,2/2/2023 13:37,0:00:00,7,1,9,5,0,0,13,6,5,5,20,10,10,10,5,5,3.5,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,214276,redacted,psc-041-002-wq-2023,121.25,150,Graded,159018877,2/2/2023 13:37,0:00:00,6,1,9.25,5,5,5,15,7,5,5,9,10,10,10,5,5,0,0,2,2,2,2,2,2,2,2,0
redacted,redacted,redacted,127794,redacted,psc-041-002-wq-2023,114.25,150,Graded,159018878,2/2/2023 13:37,0:00:00,1,1,8.5,0,5,5,13,7,5,5,6,9.5,10,10,5,5,4.25,2,2,2,2,2,0,0,2,2,2
redacted,redacted,redacted,354907,redacted,psc-041-001-wq-2023,130,150,Graded,159018879,2/2/2023 13:37,0:00:00,4,1,10,0,5,5,18,8,0,5,14,10,10,10,5,5,5,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,352138,redacted,psc-041-001-wq-2023,108.75,150,Graded,159018880,2/2/2023 13:37,0:00:00,4,1,10,5,5,5,10,5,5,5,13.5,0,10,10,0,5,4.25,2,0,2,0,2,2,2,2,2,2
redacted,redacted,redacted,711460,redacted,psc-041-001-wq-2023,126.75,150,Graded,159018882,2/2/2023 13:37,0:00:00,0,1,7,5,0,0,17,9,5,5,20,10,7,10,5,5,1.75,2,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,957384,redacted,psc-041-002-wq-2023,139.5,150,Graded,159018883,2/2/2023 13:37,0:00:00,1,1,9.25,5,5,5,20,6,5,5,17,10,10,10,5,5,4.25,0,2,2,2,2,2,2,2,2,2
redacted,redacted,redacted,575085,redacted,psc-041-002-wq-2023,79.5,150,Graded,159018884,2/2/2023 13:37,0:00:00,1,1,10,0,5,5,8,0.5,5,5,0,0,10,10,5,5,1,0,2,0,0,2,0,0,2,2,2
redacted,redacted,redacted,920586,redacted,psc-041-002-wq-2023,67.25,150,Graded,159018885,2/2/2023 13:37,0:00:00,1,1,4,5,0,0,0,0,5,5,0,0,10,8,5,5,4.25,2,2,2,2,2,0,2,2,2,0
redacted,redacted,redacted,464491,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,122746,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,484728,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,143458,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,311227,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,401033,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,469937,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,292900,redacted,psc-041-002-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redacted,redacted,redacted,862239,redacted,psc-041-001-wq-2023,,150,Missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
